route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
20403,1,2354864,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354865,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354866,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354867,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354868,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354869,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354870,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354871,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354872,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354873,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354874,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354875,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354876,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354877,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354878,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354879,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354880,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354884,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354881,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354885,DOWNTOWN,,1,459734,59719,0,0
20403,1,2354882,DOWNTOWN,,1,459734,59719,0,0
20404,1,2354982,DOWNTOWN,,0,459737,59720,0,0
20404,1,2354981,DOWNTOWN,,0,459738,59720,0,0
20404,1,2354997,DOWNTOWN,,0,459736,59720,0,0
20404,1,2354973,DOWNTOWN,,0,459739,59720,0,0
20404,1,2355003,DOWNTOWN,,0,459737,59720,0,0
20404,1,2355002,DOWNTOWN,,0,459738,59720,0,0
20404,1,2355001,DOWNTOWN,,0,459736,59720,0,0
20404,1,2355000,DOWNTOWN,,0,459739,59720,0,0
20404,1,2354999,DOWNTOWN,,0,459737,59720,0,0
20404,1,2354998,DOWNTOWN,,0,459738,59720,0,0
20404,1,2354995,DOWNTOWN,,0,459736,59720,0,0
20404,1,2354994,DOWNTOWN,,0,459739,59720,0,0
20404,1,2354993,DOWNTOWN,,0,459737,59720,0,0
20404,1,2354992,DOWNTOWN,,0,459738,59720,0,0
20404,1,2354991,DOWNTOWN,,0,459736,59720,0,0
20404,1,2354990,DOWNTOWN,,0,459739,59720,0,0
20404,1,2354989,DOWNTOWN,,0,459737,59720,0,0
20404,1,2354986,DOWNTOWN,,0,459738,59720,0,0
20404,1,2354985,DOWNTOWN,,0,459736,59720,0,0
20404,1,2354984,DOWNTOWN,,0,459739,59720,0,0
20404,1,2354983,DOWNTOWN,,0,459737,59720,0,0
20404,1,2354980,DOWNTOWN,,0,459738,59720,0,0
20404,1,2355005,DOWNTOWN,,0,459736,59720,0,0
20404,1,2354996,DOWNTOWN,,0,459739,59720,0,0
20404,1,2354979,DOWNTOWN,,0,459737,59720,0,0
20404,1,2354978,DOWNTOWN,,0,459738,59720,0,0
20404,1,2354977,DOWNTOWN,,0,459736,59720,0,0
20404,1,2354976,DOWNTOWN,,0,459739,59720,0,0
20404,1,2354975,DOWNTOWN,,0,459737,59720,0,0
20404,1,2354974,DOWNTOWN,,0,459738,59720,0,0
20404,1,2355004,DOWNTOWN,,0,459736,59720,0,0
20404,1,2354988,DOWNTOWN,,0,459739,59720,0,0
20404,1,2354987,DOWNTOWN,,0,459738,59720,0,0
20404,1,2355033,LAOS TRANSIT CENTER,,1,459739,59723,0,0
20404,1,2355032,LAOS TRANSIT CENTER,,1,459737,59723,0,0
20404,1,2355023,LAOS TRANSIT CENTER,,1,459738,59723,0,0
20404,1,2355022,LAOS TRANSIT CENTER,,1,459736,59723,0,0
20404,1,2355021,LAOS TRANSIT CENTER,,1,459739,59723,0,0
20404,1,2355020,LAOS TRANSIT CENTER,,1,459737,59723,0,0
20404,1,2355019,LAOS TRANSIT CENTER,,1,459738,59723,0,0
20404,1,2355018,LAOS TRANSIT CENTER,,1,459736,59723,0,0
20404,1,2355017,LAOS TRANSIT CENTER,,1,459739,59723,0,0
20404,1,2355016,LAOS TRANSIT CENTER,,1,459737,59723,0,0
20404,1,2355015,LAOS TRANSIT CENTER,,1,459738,59723,0,0
20404,1,2355014,LAOS TRANSIT CENTER,,1,459736,59723,0,0
20404,1,2355013,LAOS TRANSIT CENTER,,1,459739,59723,0,0
20404,1,2355012,LAOS TRANSIT CENTER,,1,459737,59723,0,0
20404,1,2355011,LAOS TRANSIT CENTER,,1,459738,59723,0,0
20404,1,2355010,LAOS TRANSIT CENTER,,1,459736,59723,0,0
20404,1,2355009,LAOS TRANSIT CENTER,,1,459739,59723,0,0
20404,1,2355008,LAOS TRANSIT CENTER,,1,459737,59723,0,0
20404,1,2355007,LAOS TRANSIT CENTER,,1,459738,59723,0,0
20404,1,2355006,LAOS TRANSIT CENTER,,1,459736,59723,0,0
20404,1,2355035,LAOS TRANSIT CENTER,,1,459739,59723,0,0
20404,1,2355034,LAOS TRANSIT CENTER,,1,459737,59723,0,0
20404,1,2355031,LAOS TRANSIT CENTER,,1,459738,59723,0,0
20404,1,2355030,LAOS TRANSIT CENTER,,1,459736,59723,0,0
20404,1,2355037,LAOS TRANSIT CENTER,,1,459739,59723,0,0
20404,1,2355036,LAOS TRANSIT CENTER,,1,459737,59723,0,0
20404,1,2355029,LAOS TRANSIT CENTER,,1,459738,59723,0,0
20404,1,2355026,LAOS TRANSIT CENTER,,1,459736,59723,0,0
20404,1,2355025,LAOS TRANSIT CENTER,,1,459739,59723,0,0
20404,1,2355024,LAOS TRANSIT CENTER,,1,459738,59723,0,0
20404,1,2355028,LAOS TRANSIT CENTER,,1,459739,59723,0,0
20404,1,2355027,LAOS TRANSIT CENTER,,1,459738,59723,0,0
20405,1,2355120,DESERT DIAMOND,,1,459706,59726,0,0
20405,1,2355121,DESERT DIAMOND,,1,459708,59726,0,0
20405,1,2355116,DESERT DIAMOND,,1,459707,59726,0,0
20405,1,2355117,DESERT DIAMOND,,1,459705,59726,0,0
20405,1,2355122,DESERT DIAMOND,,1,459706,59726,0,0
20405,1,2355123,DESERT DIAMOND,,1,459704,59726,0,0
20405,1,2355124,DESERT DIAMOND,,1,459708,59726,0,0
20405,1,2355125,DESERT DIAMOND,,1,459703,59726,0,0
20405,1,2355126,DESERT DIAMOND,,1,459707,59726,0,0
20405,1,2355127,DESERT DIAMOND,,1,459705,59726,0,0
20405,1,2355128,DESERT DIAMOND,,1,459706,59726,0,0
20405,1,2355129,DESERT DIAMOND,,1,459704,59726,0,0
20405,1,2355130,DESERT DIAMOND,,1,459708,59726,0,0
20405,1,2355131,DESERT DIAMOND,,1,459703,59726,0,0
20405,1,2355132,DESERT DIAMOND,,1,459707,59726,0,0
20405,1,2355133,DESERT DIAMOND,,1,459705,59726,0,0
20405,1,2355134,DESERT DIAMOND,,1,459706,59726,0,0
20405,1,2355135,DESERT DIAMOND,,1,459704,59726,0,0
20405,1,2355136,DESERT DIAMOND,,1,459708,59726,0,0
20405,1,2355137,DESERT DIAMOND,,1,459703,59726,0,0
20405,1,2355138,DESERT DIAMOND,,1,459707,59726,0,0
20405,1,2355139,DESERT DIAMOND,,1,459705,59726,0,0
20405,1,2355140,DESERT DIAMOND,,1,459706,59726,0,0
20405,1,2355141,DESERT DIAMOND,,1,459704,59726,0,0
20405,1,2355142,DESERT DIAMOND,,1,459708,59726,0,0
20405,1,2355143,DESERT DIAMOND,,1,459703,59726,0,0
20405,1,2355144,DESERT DIAMOND,,1,459707,59726,0,0
20405,1,2355145,DESERT DIAMOND,,1,459705,59726,0,0
20405,1,2355118,DESERT DIAMOND,,1,459704,59726,0,0
20405,1,2355119,DESERT DIAMOND,,1,459703,59726,0,0
20406,1,2355193,DOWNTOWN,,0,459755,59728,0,0
20406,1,2355194,DOWNTOWN,,0,459754,59728,0,0
20406,1,2355187,DOWNTOWN,,0,459752,59728,0,0
20406,1,2355210,DOWNTOWN,,0,459753,59728,0,0
20406,1,2355211,DOWNTOWN,,0,459751,59728,0,0
20406,1,2355209,DOWNTOWN,,0,459754,59727,0,0
20406,1,2355192,DOWNTOWN,,0,459752,59727,0,0
20406,1,2355191,DOWNTOWN,,0,459753,59728,0,0
20406,1,2355190,DOWNTOWN,,0,459751,59728,0,0
20406,1,2355208,DOWNTOWN,,0,459754,59728,0,0
20406,1,2355212,DOWNTOWN,,0,459752,59728,0,0
20406,1,2355207,DOWNTOWN,,0,459753,59728,0,0
20406,1,2355213,DOWNTOWN,,0,459751,59728,0,0
20406,1,2355206,DOWNTOWN,,0,459754,59728,0,0
20406,1,2355214,DOWNTOWN,,0,459752,59728,0,0
20406,1,2355205,DOWNTOWN,,0,459753,59728,0,0
20406,1,2355215,DOWNTOWN,,0,459751,59728,0,0
20406,1,2355204,DOWNTOWN,,0,459754,59728,0,0
20406,1,2355216,DOWNTOWN,,0,459752,59728,0,0
20406,1,2355203,DOWNTOWN,,0,459753,59727,0,0
20406,1,2355189,DOWNTOWN,,0,459751,59727,0,0
20406,1,2355188,DOWNTOWN,,0,459754,59727,0,0
20406,1,2355220,DOWNTOWN,,0,459752,59728,0,0
20406,1,2355195,DOWNTOWN,,0,459753,59728,0,0
20406,1,2355221,DOWNTOWN,,0,459751,59728,0,0
20406,1,2355202,DOWNTOWN,,0,459754,59728,0,0
20406,1,2355217,DOWNTOWN,,0,459752,59728,0,0
20406,1,2355201,DOWNTOWN,,0,459753,59728,0,0
20406,1,2355218,DOWNTOWN,,0,459751,59728,0,0
20406,1,2355200,DOWNTOWN,,0,459754,59728,0,0
20406,1,2355219,DOWNTOWN,,0,459752,59728,0,0
20406,1,2355199,DOWNTOWN,,0,459753,59728,0,0
20406,1,2355198,DOWNTOWN,,0,459754,59728,0,0
20406,1,2355197,DOWNTOWN,,0,459753,59728,0,0
20406,1,2355196,DOWNTOWN,,0,459754,59728,0,0
20406,1,2355222,AIRPORT,,1,459754,59732,0,0
20406,1,2355235,AIRPORT,,1,459752,59732,0,0
20406,1,2355223,AIRPORT,,1,459753,59732,0,0
20406,1,2355245,AIRPORT,,1,459751,59732,0,0
20406,1,2355244,AIRPORT,,1,459754,59730,0,0
20406,1,2355243,AIRPORT,,1,459752,59730,0,0
20406,1,2355242,AIRPORT,,1,459753,59732,0,0
20406,1,2355236,AIRPORT,,1,459751,59732,0,0
20406,1,2355224,AIRPORT,,1,459754,59732,0,0
20406,1,2355253,AIRPORT,,1,459752,59732,0,0
20406,1,2355225,AIRPORT,,1,459753,59732,0,0
20406,1,2355252,AIRPORT,,1,459751,59732,0,0
20406,1,2355226,AIRPORT,,1,459754,59732,0,0
20406,1,2355251,AIRPORT,,1,459752,59732,0,0
20406,1,2355227,AIRPORT,,1,459753,59732,0,0
20406,1,2355250,AIRPORT,,1,459751,59732,0,0
20406,1,2355228,AIRPORT,,1,459754,59732,0,0
20406,1,2355249,AIRPORT,,1,459752,59730,0,0
20406,1,2355241,AIRPORT,,1,459753,59730,0,0
20406,1,2355240,AIRPORT,,1,459751,59730,0,0
20406,1,2355239,AIRPORT,,1,459754,59732,0,0
20406,1,2355238,AIRPORT,,1,459752,59732,0,0
20406,1,2355237,AIRPORT,,1,459753,59732,0,0
20406,1,2355248,AIRPORT,,1,459751,59732,0,0
20406,1,2355229,AIRPORT,,1,459754,59732,0,0
20406,1,2355247,AIRPORT,,1,459752,59732,0,0
20406,1,2355230,AIRPORT,,1,459753,59732,0,0
20406,1,2355246,AIRPORT,,1,459751,59732,0,0
20406,1,2355231,AIRPORT,,1,459754,59732,0,0
20406,1,2355232,AIRPORT,,1,459753,59732,0,0
20406,1,2355233,AIRPORT,,1,459754,59732,0,0
20406,1,2355234,AIRPORT,,1,459753,59732,0,0
20407,1,2355375,LAOS CENTER,,0,459764,59733,0,0
20407,1,2355374,LAOS CENTER,,0,459767,59733,0,0
20407,1,2355369,LAOS CENTER,,0,459768,59733,0,0
20407,1,2355398,LAOS CENTER,,0,459765,59733,0,0
20407,1,2355397,LAOS CENTER,,0,459766,59733,0,0
20407,1,2355396,LAOS CENTER,,0,459763,59733,0,0
20407,1,2355395,LAOS CENTER,,0,459764,59733,0,0
20407,1,2355394,LAOS CENTER,,0,459767,59733,0,0
20407,1,2355393,LAOS CENTER,,0,459768,59733,0,0
20407,1,2355392,LAOS CENTER,,0,459765,59733,0,0
20407,1,2355388,LAOS CENTER,,0,459766,59733,0,0
20407,1,2355387,LAOS CENTER,,0,459763,59733,0,0
20407,1,2355386,LAOS CENTER,,0,459764,59733,0,0
20407,1,2355385,LAOS CENTER,,0,459767,59733,0,0
20407,1,2355384,LAOS CENTER,,0,459768,59733,0,0
20407,1,2355383,LAOS CENTER,,0,459765,59733,0,0
20407,1,2355382,LAOS CENTER,,0,459766,59733,0,0
20407,1,2355381,LAOS CENTER,,0,459763,59733,0,0
20407,1,2355380,LAOS CENTER,,0,459764,59733,0,0
20407,1,2355379,LAOS CENTER,,0,459767,59733,0,0
20407,1,2355378,LAOS CENTER,,0,459768,59733,0,0
20407,1,2355377,LAOS CENTER,,0,459765,59733,0,0
20407,1,2355376,LAOS CENTER,,0,459766,59733,0,0
20407,1,2355400,LAOS CENTER,,0,459763,59733,0,0
20407,1,2355399,LAOS CENTER,,0,459764,59733,0,0
20407,1,2355373,LAOS CENTER,,0,459767,59733,0,0
20407,1,2355372,LAOS CENTER,,0,459768,59733,0,0
20407,1,2355371,LAOS CENTER,,0,459765,59733,0,0
20407,1,2355389,LAOS CENTER,,0,459766,59733,0,0
20407,1,2355370,LAOS CENTER,,0,459763,59733,0,0
20407,1,2355391,LAOS CENTER,,0,459769,59733,0,0
20407,1,2355390,LAOS CENTER,,0,459705,59733,0,0
20407,1,2355406,CRAYCROFT,,1,459764,59734,0,0
20407,1,2355411,CRAYCROFT,,1,459768,59734,0,0
20407,1,2355410,CRAYCROFT,,1,459765,59734,0,0
20407,1,2355405,CRAYCROFT,,1,459766,59734,0,0
20407,1,2355404,CRAYCROFT,,1,459763,59734,0,0
20407,1,2355403,CRAYCROFT,,1,459764,59734,0,0
20407,1,2355402,CRAYCROFT,,1,459767,59734,0,0
20407,1,2355401,CRAYCROFT,,1,459768,59734,0,0
20407,1,2355430,CRAYCROFT,,1,459765,59734,0,0
20407,1,2355429,CRAYCROFT,,1,459766,59734,0,0
20407,1,2355428,CRAYCROFT,,1,459763,59734,0,0
20407,1,2355424,CRAYCROFT,,1,459764,59734,0,0
20407,1,2355423,CRAYCROFT,,1,459767,59734,0,0
20407,1,2355422,CRAYCROFT,,1,459768,59734,0,0
20407,1,2355421,CRAYCROFT,,1,459765,59734,0,0
20407,1,2355420,CRAYCROFT,,1,459766,59734,0,0
20407,1,2355419,CRAYCROFT,,1,459763,59734,0,0
20407,1,2355418,CRAYCROFT,,1,459764,59734,0,0
20407,1,2355417,CRAYCROFT,,1,459767,59734,0,0
20407,1,2355416,CRAYCROFT,,1,459768,59734,0,0
20407,1,2355415,CRAYCROFT,,1,459765,59734,0,0
20407,1,2355414,CRAYCROFT,,1,459766,59734,0,0
20407,1,2355413,CRAYCROFT,,1,459763,59734,0,0
20407,1,2355412,CRAYCROFT,,1,459764,59734,0,0
20407,1,2355432,CRAYCROFT,,1,459767,59734,0,0
20407,1,2355431,CRAYCROFT,,1,459768,59734,0,0
20407,1,2355409,CRAYCROFT,,1,459765,59734,0,0
20407,1,2355408,CRAYCROFT,,1,459766,59734,0,0
20407,1,2355407,CRAYCROFT,,1,459763,59734,0,0
20407,1,2355427,CRAYCROFT,,1,459769,59734,0,0
20407,1,2355426,CRAYCROFT,,1,459705,59734,0,0
20407,1,2355425,CRAYCROFT,,1,459704,59734,0,0
20408,1,2355514,LAOS CENTER,,0,459768,59735,0,0
20408,1,2355515,LAOS CENTER,,0,459765,59735,0,0
20408,1,2355516,LAOS CENTER,,0,459766,59735,0,0
20408,1,2355517,LAOS CENTER,,0,459763,59735,0,0
20408,1,2355518,LAOS CENTER,,0,459764,59735,0,0
20408,1,2355519,LAOS CENTER,,0,459767,59735,0,0
20408,1,2355520,LAOS CENTER,,0,459768,59735,0,0
20408,1,2355521,LAOS CENTER,,0,459765,59735,0,0
20408,1,2355522,LAOS CENTER,,0,459766,59735,0,0
20408,1,2355523,LAOS CENTER,,0,459763,59735,0,0
20408,1,2355524,LAOS CENTER,,0,459764,59735,0,0
20408,1,2355525,LAOS CENTER,,0,459767,59735,0,0
20408,1,2355526,LAOS CENTER,,0,459768,59735,0,0
20408,1,2355527,LAOS CENTER,,0,459765,59735,0,0
20408,1,2355528,LAOS CENTER,,0,459766,59735,0,0
20408,1,2355529,LAOS CENTER,,0,459763,59735,0,0
20408,1,2355530,LAOS CENTER,,0,459764,59735,0,0
20408,1,2355531,LAOS CENTER,,0,459767,59735,0,0
20408,1,2355532,LAOS CENTER,,0,459768,59735,0,0
20408,1,2355533,LAOS CENTER,,0,459765,59735,0,0
20408,1,2355534,LAOS CENTER,,0,459766,59735,0,0
20408,1,2355535,LAOS CENTER,,0,459763,59735,0,0
20408,1,2355536,LAOS CENTER,,0,459764,59735,0,0
20408,1,2355537,LAOS CENTER,,0,459767,59735,0,0
20408,1,2355538,LAOS CENTER,,0,459768,59735,0,0
20408,1,2355539,LAOS CENTER,,0,459765,59735,0,0
20408,1,2355540,LAOS CENTER,,0,459766,59735,0,0
20408,1,2355541,LAOS CENTER,,0,459763,59735,0,0
20408,1,2355542,LAOS CENTER,,0,459764,59735,0,0
20408,1,2355543,LAOS CENTER,,0,459768,59735,0,0
20408,1,2355544,LAOS CENTER,,0,459766,59735,0,0
20408,1,2355545,LAOS CENTER,,0,459763,59735,0,0
20408,1,2355546,CASINO DEL SOL,,1,459766,59736,0,0
20408,1,2355547,CASINO DEL SOL,,1,459763,59736,0,0
20408,1,2355548,CASINO DEL SOL,,1,459764,59736,0,0
20408,1,2355549,CASINO DEL SOL,,1,459767,59736,0,0
20408,1,2355550,CASINO DEL SOL,,1,459768,59736,0,0
20408,1,2355551,CASINO DEL SOL,,1,459765,59736,0,0
20408,1,2355552,CASINO DEL SOL,,1,459766,59736,0,0
20408,1,2355553,CASINO DEL SOL,,1,459763,59736,0,0
20408,1,2355554,CASINO DEL SOL,,1,459764,59736,0,0
20408,1,2355555,CASINO DEL SOL,,1,459767,59736,0,0
20408,1,2355556,CASINO DEL SOL,,1,459768,59736,0,0
20408,1,2355557,CASINO DEL SOL,,1,459765,59736,0,0
20408,1,2355558,CASINO DEL SOL,,1,459766,59736,0,0
20408,1,2355559,CASINO DEL SOL,,1,459763,59736,0,0
20408,1,2355560,CASINO DEL SOL,,1,459764,59736,0,0
20408,1,2355561,CASINO DEL SOL,,1,459767,59736,0,0
20408,1,2355562,CASINO DEL SOL,,1,459768,59736,0,0
20408,1,2355563,CASINO DEL SOL,,1,459765,59736,0,0
20408,1,2355564,CASINO DEL SOL,,1,459766,59736,0,0
20408,1,2355565,CASINO DEL SOL,,1,459763,59736,0,0
20408,1,2355566,CASINO DEL SOL,,1,459764,59736,0,0
20408,1,2355567,CASINO DEL SOL,,1,459767,59736,0,0
20408,1,2355568,CASINO DEL SOL,,1,459768,59736,0,0
20408,1,2355569,CASINO DEL SOL,,1,459765,59736,0,0
20408,1,2355570,CASINO DEL SOL,,1,459766,59736,0,0
20408,1,2355571,CASINO DEL SOL,,1,459763,59736,0,0
20408,1,2355572,CASINO DEL SOL,,1,459764,59736,0,0
20408,1,2355573,CASINO DEL SOL,,1,459768,59736,0,0
20408,1,2355574,CASINO DEL SOL,,1,459766,59736,0,0
20408,1,2355575,CASINO DEL SOL,,1,459763,59736,0,0
20409,1,2355686,CASINO DEL SOL,,0,459769,59737,0,0
20409,1,2355685,CASINO DEL SOL,,0,459778,59737,0,0
20409,1,2355684,CASINO DEL SOL,,0,459779,59737,0,0
20409,1,2355683,CASINO DEL SOL,,0,459780,59737,0,0
20409,1,2355682,CASINO DEL SOL,,0,459781,59737,0,0
20409,1,2355681,CASINO DEL SOL,,0,459769,59737,0,0
20409,1,2355680,CASINO DEL SOL,,0,459778,59737,0,0
20409,1,2355679,CASINO DEL SOL,,0,459779,59737,0,0
20409,1,2355678,CASINO DEL SOL,,0,459780,59737,0,0
20409,1,2355677,CASINO DEL SOL,,0,459781,59737,0,0
20409,1,2355676,CASINO DEL SOL,,0,459769,59737,0,0
20409,1,2355675,CASINO DEL SOL,,0,459778,59737,0,0
20409,1,2355674,CASINO DEL SOL,,0,459779,59737,0,0
20409,1,2355673,CASINO DEL SOL,,0,459780,59737,0,0
20409,1,2355666,CASINO DEL SOL,,0,459781,59737,0,0
20409,1,2355665,CASINO DEL SOL,,0,459769,59737,0,0
20409,1,2355664,CASINO DEL SOL,,0,459778,59737,0,0
20409,1,2355663,CASINO DEL SOL,,0,459779,59737,0,0
20409,1,2355662,CASINO DEL SOL,,0,459780,59737,0,0
20409,1,2355661,CASINO DEL SOL,,0,459781,59737,0,0
20409,1,2355672,CASINO DEL SOL,,0,459769,59737,0,0
20409,1,2355671,CASINO DEL SOL,,0,459778,59737,0,0
20409,1,2355670,CASINO DEL SOL,,0,459779,59737,0,0
20409,1,2355669,CASINO DEL SOL,,0,459780,59737,0,0
20409,1,2355668,CASINO DEL SOL,,0,459781,59737,0,0
20409,1,2355667,CASINO DEL SOL,,0,459769,59737,0,0
20409,1,2355660,CASINO DEL SOL,,0,459778,59737,0,0
20409,1,2355659,CASINO DEL SOL,,0,459780,59737,0,0
20409,1,2355658,CASINO DEL SOL,,0,459778,59737,0,0
20409,1,2355657,CASINO DEL SOL,,0,459780,59737,0,0
20409,1,2355716,LAOS CENTER,,1,459780,59738,0,0
20409,1,2355715,LAOS CENTER,,1,459781,59738,0,0
20409,1,2355712,LAOS CENTER,,1,459769,59738,0,0
20409,1,2355711,LAOS CENTER,,1,459778,59738,0,0
20409,1,2355710,LAOS CENTER,,1,459779,59738,0,0
20409,1,2355709,LAOS CENTER,,1,459780,59738,0,0
20409,1,2355708,LAOS CENTER,,1,459781,59738,0,0
20409,1,2355707,LAOS CENTER,,1,459769,59738,0,0
20409,1,2355706,LAOS CENTER,,1,459778,59738,0,0
20409,1,2355705,LAOS CENTER,,1,459779,59738,0,0
20409,1,2355704,LAOS CENTER,,1,459780,59738,0,0
20409,1,2355703,LAOS CENTER,,1,459781,59738,0,0
20409,1,2355702,LAOS CENTER,,1,459769,59738,0,0
20409,1,2355701,LAOS CENTER,,1,459778,59738,0,0
20409,1,2355700,LAOS CENTER,,1,459779,59738,0,0
20409,1,2355699,LAOS CENTER,,1,459780,59738,0,0
20409,1,2355698,LAOS CENTER,,1,459781,59738,0,0
20409,1,2355697,LAOS CENTER,,1,459769,59738,0,0
20409,1,2355696,LAOS CENTER,,1,459778,59738,0,0
20409,1,2355695,LAOS CENTER,,1,459779,59738,0,0
20409,1,2355694,LAOS CENTER,,1,459780,59738,0,0
20409,1,2355693,LAOS CENTER,,1,459781,59738,0,0
20409,1,2355692,LAOS CENTER,,1,459769,59738,0,0
20409,1,2355691,LAOS CENTER,,1,459778,59738,0,0
20409,1,2355690,LAOS CENTER,,1,459779,59738,0,0
20409,1,2355689,LAOS CENTER,,1,459780,59738,0,0
20409,1,2355688,LAOS CENTER,,1,459769,59738,0,0
20409,1,2355687,LAOS CENTER,,1,459778,59738,0,0
20409,1,2355714,LAOS CENTER,,1,459780,59738,0,0
20409,1,2355713,LAOS CENTER,,1,459778,59738,0,0
20410,1,2355813,PCC WEST CAMPUS,,0,459784,59739,0,0
20410,1,2355805,PCC WEST CAMPUS,,0,459783,59739,0,0
20410,1,2355804,PCC WEST CAMPUS,,0,459782,59739,0,0
20410,1,2355814,PCC WEST CAMPUS,,0,459787,59739,0,0
20410,1,2355815,PCC WEST CAMPUS,,0,459786,59739,0,0
20410,1,2355816,PCC WEST CAMPUS,,0,459785,59739,0,0
20410,1,2355817,PCC WEST CAMPUS,,0,459784,59739,0,0
20410,1,2355818,PCC WEST CAMPUS,,0,459587,59739,0,0
20410,1,2355819,PCC WEST CAMPUS,,0,459783,59739,0,0
20410,1,2355820,PCC WEST CAMPUS,,0,459782,59739,0,0
20410,1,2355821,PCC WEST CAMPUS,,0,459787,59739,0,0
20410,1,2355822,PCC WEST CAMPUS,,0,459786,59739,0,0
20410,1,2355823,PCC WEST CAMPUS,,0,459785,59739,0,0
20410,1,2355824,PCC WEST CAMPUS,,0,459784,59739,0,0
20410,1,2355825,PCC WEST CAMPUS,,0,459587,59739,0,0
20410,1,2355826,PCC WEST CAMPUS,,0,459783,59739,0,0
20410,1,2355827,PCC WEST CAMPUS,,0,459782,59739,0,0
20410,1,2355828,PCC WEST CAMPUS,,0,459787,59739,0,0
20410,1,2355829,PCC WEST CAMPUS,,0,459786,59739,0,0
20410,1,2355830,PCC WEST CAMPUS,,0,459785,59739,0,0
20410,1,2355831,PCC WEST CAMPUS,,0,459784,59739,0,0
20410,1,2355832,PCC WEST CAMPUS,,0,459587,59739,0,0
20410,1,2355833,PCC WEST CAMPUS,,0,459783,59739,0,0
20410,1,2355834,PCC WEST CAMPUS,,0,459782,59739,0,0
20410,1,2355812,PCC WEST CAMPUS,,0,459787,59739,0,0
20410,1,2355811,PCC WEST CAMPUS,,0,459785,59739,0,0
20410,1,2355810,PCC WEST CAMPUS,,0,459784,59739,0,0
20410,1,2355809,PCC WEST CAMPUS,,0,459783,59739,0,0
20410,1,2355808,PCC WEST CAMPUS,,0,459785,59739,0,0
20410,1,2355807,PCC WEST CAMPUS,,0,459784,59739,0,0
20410,1,2355806,PCC WEST CAMPUS,,0,459783,59739,0,0
20410,1,2355840,PCC EAST CAMPUS,,1,459786,59740,0,0
20410,1,2355841,PCC EAST CAMPUS,,1,459785,59740,0,0
20410,1,2355842,PCC EAST CAMPUS,,1,459784,59740,0,0
20410,1,2355843,PCC EAST CAMPUS,,1,459783,59740,0,0
20410,1,2355844,PCC EAST CAMPUS,,1,459782,59740,0,0
20410,1,2355845,PCC EAST CAMPUS,,1,459787,59740,0,0
20410,1,2355846,PCC EAST CAMPUS,,1,459786,59740,0,0
20410,1,2355847,PCC EAST CAMPUS,,1,459785,59740,0,0
20410,1,2355848,PCC EAST CAMPUS,,1,459784,59740,0,0
20410,1,2355849,PCC EAST CAMPUS,,1,459587,59740,0,0
20410,1,2355850,PCC EAST CAMPUS,,1,459783,59740,0,0
20410,1,2355851,PCC EAST CAMPUS,,1,459782,59740,0,0
20410,1,2355852,PCC EAST CAMPUS,,1,459787,59740,0,0
20410,1,2355853,PCC EAST CAMPUS,,1,459786,59740,0,0
20410,1,2355854,PCC EAST CAMPUS,,1,459785,59740,0,0
20410,1,2355855,PCC EAST CAMPUS,,1,459784,59740,0,0
20410,1,2355856,PCC EAST CAMPUS,,1,459587,59740,0,0
20410,1,2355857,PCC EAST CAMPUS,,1,459783,59740,0,0
20410,1,2355858,PCC EAST CAMPUS,,1,459782,59740,0,0
20410,1,2355859,PCC EAST CAMPUS,,1,459787,59740,0,0
20410,1,2355860,PCC EAST CAMPUS,,1,459786,59740,0,0
20410,1,2355861,PCC EAST CAMPUS,,1,459785,59740,0,0
20410,1,2355862,PCC EAST CAMPUS,,1,459784,59740,0,0
20410,1,2355863,PCC EAST CAMPUS,,1,459587,59740,0,0
20410,1,2355864,PCC EAST CAMPUS,,1,459783,59740,0,0
20410,1,2355865,PCC EAST CAMPUS,,1,459782,59740,0,0
20410,1,2355835,PCC EAST CAMPUS,,1,459785,59740,0,0
20410,1,2355836,PCC EAST CAMPUS,,1,459784,59740,0,0
20410,1,2355837,PCC EAST CAMPUS,,1,459783,59740,0,0
20410,1,2355838,PCC EAST CAMPUS,,1,459785,59740,0,0
20410,1,2355839,PCC EAST CAMPUS,,1,459784,59740,0,0
